Session,Game,Turns,Elapsed,Winners
20180424_171234,706,1400,25,Player 2
20180424_171234,723,776,14,Player 2
20180424_171234,707,85,2,Player 1
20180424_171234,5313,1248,26,Player 2
20180424_171234,724,1009,20,Player 1
20180424_171234,5314,289,17,Player 1
20180424_171234,725,181,4,Player 1
20180424_171234,3037,1008,36,Player 2
20180424_171234,708,545,20,Player 1
20180424_171234,7934,1166,33,Player 2
20180424_171234,5315,636,15,Player 2
20180424_171234,709,304,9,Player 2
20180424_171234,710,88,2,Player 2
20180424_171234,7935,233,5,Player 1
20180424_171234,711,135,4,Player 1
20180424_171234,3038,1740,34,Player 2
20180424_171234,3039,79,1,Player 1
20180424_171234,7936,726,16,Player 2
20180424_171234,3040,79,2,Player 1
20180424_171234,7937,27,1,Player 1
20180424_171234,726,1210,41,Player 2
20180424_171234,712,1237,19,Player 1
20180424_171234,713,59,1,Player 1
20180424_171234,7938,201,6,Player 1
20180424_171234,7939,232,6,Player 2
20180424_171234,727,851,20,Player 1
20180424_171234,714,1114,21,Player 2
20180424_171234,3041,721,30,Player 1
20180424_171234,7940,1149,16,Player 1
20180424_171234,5316,1089,68,Player 1
20180424_171234,715,840,19,Player 2
20180424_171234,7941,1151,19,Player 2
20180424_171234,7942,144,4,Player 2
20180424_171234,728,1370,36,Player 2
20180424_171234,3042,1557,30,Player 1
20180424_171234,5317,1017,21,Player 1
20180424_171234,3043,170,7,Player 2
20180424_171234,716,1859,28,Player 1
20180424_171234,729,1225,22,Player 1
20180424_171234,7943,1424,28,Player 2
20180424_171234,717,1400,22,Player 2
20180424_171234,3044,1611,30,Player 1
20180424_171234,734,37,0,Player 1
20180424_171234,7944,699,17,Player 1
20180424_171234,7945,33,1,Player 1
20180424_171234,730,1198,25,Player 2
20180424_171234,735,227,8,Player 1
20180424_171234,736,21,0,Player 1
20180424_171234,731,79,2,Player 1
20180424_171234,7946,237,6,Player 1
20180424_171234,7947,165,5,Player 1
20180424_171234,3045,541,15,Player 1
20180424_171234,737,973,19,Player 1
20180424_171234,738,129,3,Player 1
20180424_171234,3046,1073,21,Player 1
20180424_171234,739,177,4,Player 1
20180424_171234,3047,39,1,Player 1
20180424_171234,740,85,1,Player 1
20180424_171234,5318,1347,24,Player 1
20180424_171234,3048,105,2,Player 1
20180424_171234,3049,21,0,Player 1
20180424_171234,3050,17,0,Player 1
20180424_171234,7948,1175,22,Player 1
20180424_171234,3051,67,2,Player 1
20180424_171234,7949,77,3,Player 1
20180424_171234,5319,257,6,Player 1
20180424_171234,741,201,7,Player 1
20180424_171234,3052,293,6,Player 1
20180424_171234,3053,141,4,Player 1
20180424_171234,742,538,11,Player 2
20180424_171234,5320,552,14,Player 2
20180424_171234,7950,778,16,Player 2
20180424_171234,743,287,8,Player 1
20180424_171234,3054,718,15,Player 2
20180424_171234,7951,1057,22,Player 1
20180424_171234,3055,717,14,Player 1
20180424_171234,7952,202,5,Player 2
20180424_171234,5321,1563,30,Player 1
20180424_171234,744,1935,28,Player 1
20180424_171234,5322,230,6,Player 2
20180424_171234,732,651,91,Player 1
20180424_171234,7953,1652,28,Player 2
20180424_171234,3056,1020,32,Player 2
20180424_171234,5323,965,21,Player 1
20180424_171234,7954,86,2,Player 2
20180424_171234,3057,60,1,Player 2
20180424_171234,745,1661,28,Player 2
20180424_171234,5324,406,9,Player 2
20180424_171234,3058,376,10,Player 2
20180424_171234,733,1731,42,Player 1
20180424_171234,5325,1373,17,Player 1
20180424_171234,746,1167,23,Player 2
20180424_171234,747,77,1,Player 1
20180424_171234,5326,206,4,Player 2
20180424_171234,3059,941,22,Player 1
20180424_171234,5327,117,3,Player 1
20180424_171234,750,656,15,Player 2
20180424_171234,748,689,15,Player 1
20180424_171234,5328,469,10,Player 1
20180424_171234,751,459,10,Player 1
20180424_171234,752,275,6,Player 1
20180424_171234,753,156,4,Player 2
20180424_171234,3060,1391,25,Player 1
20180424_171234,754,68,1,Player 2
20180424_171234,755,50,1,Player 2
20180424_171234,3061,164,4,Player 2
20180424_171234,3062,76,1,Player 2
20180424_171234,756,174,4,Player 2
20180424_171234,749,1083,21,Player 1
20180424_171234,3063,77,2,Player 1
20180424_171234,3064,223,6,Player 1
20180424_171234,766,391,9,Player 1
20180424_171234,5329,2000,37,
20180424_171234,757,807,16,Player 1
20180424_171234,767,319,7,Player 1
20180424_171234,3065,481,10,Player 1
20180424_171234,5330,293,7,Player 1
20180424_171234,5331,134,2,Player 2
20180424_171234,3066,391,10,Player 1
20180424_171234,768,536,11,Player 2
20180424_171234,769,24,0,Player 2
20180424_171234,3067,106,2,Player 2
20180424_171234,770,118,2,Player 2
20180424_171234,758,861,19,Player 1
20180424_171234,771,44,0,Player 2
20180424_171234,772,92,2,Player 2
20180424_171234,7955,504,87,Player 2
20180424_171234,5332,739,16,Player 1
20180424_171234,7956,250,6,Player 2
20180424_171234,773,356,8,Player 2
20180424_171234,3068,562,17,Player 2
20180424_171234,7957,257,7,Player 1
20180424_171234,7958,136,3,Player 2
20180424_171234,5333,1181,19,Player 2
20180424_171234,774,779,14,Player 1
20180424_171234,7959,334,8,Player 2
20180424_171234,5334,161,4,Player 1
20180424_171234,759,520,33,Player 2
20180424_171234,3069,936,27,Player 2
20180424_171234,3070,390,10,Player 2
20180424_171234,3071,101,2,Player 1
20180424_171234,775,1460,26,Player 2
20180424_171234,3072,80,1,Player 2
20180424_171234,5335,1732,25,Player 2
20180424_171234,7960,1260,35,Player 2
20180424_171234,5336,688,15,Player 2
20180424_171234,3073,1684,28,Player 2
20180424_171234,776,2000,29,
20180424_171234,7961,578,17,Player 2
20180424_171234,5337,1185,21,Player 1
20180424_171234,7962,1082,22,Player 2
20180424_171234,3074,1465,24,Player 1
20180424_171234,777,1801,25,Player 2
20180424_171234,3075,114,2,Player 2
20180424_171234,778,100,2,Player 2
20180424_171234,5338,1229,21,Player 1
20180424_171234,779,248,9,Player 2
20180424_171234,3076,476,14,Player 2
20180424_171234,780,278,7,Player 2
20180424_171234,7963,1018,22,Player 2
20180424_171234,3077,323,8,Player 1
20180424_171234,781,593,12,Player 1
20180424_171234,7964,657,14,Player 1
20180424_171234,5339,1447,30,Player 1
20180424_171234,782,604,14,Player 2
20180424_171234,5340,645,12,Player 1
20180424_171234,3078,2000,32,
20180424_171234,3079,431,9,Player 1
20180424_171234,7965,1214,33,Player 2
20180424_171234,3080,182,4,Player 2
20180424_171234,760,1007,146,Player 1
20180424_171234,7966,232,7,Player 2
20180424_171234,761,385,7,Player 1
20180424_171234,3081,1948,26,Player 2
20180424_171234,7967,1703,24,Player 1
20180424_171234,762,1665,25,Player 1
20180424_171234,783,1716,59,Player 2
20180424_171234,3082,846,19,Player 2
20180424_171234,5341,1947,76,Player 1
20180424_171234,7968,2000,31,
20180424_171234,784,1700,29,Player 1
20180424_171234,3083,1894,27,Player 2
20180424_171234,785,511,11,Player 1
20180424_171234,5342,406,21,Player 2
20180424_171234,7969,1039,17,Player 1
20180424_171234,3084,193,6,Player 1
20180424_171234,786,146,5,Player 2
20180424_171234,7970,382,9,Player 2
20180424_171234,7971,312,7,Player 2
20180424_171234,5343,370,20,Player 2
20180424_171234,787,742,15,Player 2
20180424_171234,3085,1014,21,Player 2
20180424_171234,5344,175,5,Player 1
20180424_171234,788,501,13,Player 1
20180424_171234,5345,473,11,Player 1
20180424_171234,7972,1146,22,Player 2
20180424_171234,3086,1657,32,Player 1
20180424_171234,789,1633,26,Player 1
20180424_171234,7973,1255,20,Player 1
20180424_171234,5346,1219,24,Player 1
20180424_171234,3087,364,9,Player 2
20180424_171234,790,718,14,Player 2
20180424_171234,5347,912,17,Player 2
20180424_171234,791,314,7,Player 2
20180424_171234,7974,1006,22,Player 2
20180424_171234,792,72,2,Player 2
20180424_171234,5348,292,7,Player 2
20180424_171234,5349,76,2,Player 2
20180424_171234,7975,252,6,Player 2
20180424_171234,5350,60,1,Player 2
20180424_171234,5351,138,3,Player 2
20180424_171234,5352,52,0,Player 2
20180424_171234,5353,216,5,Player 2
20180424_171234,793,955,21,Player 2
20180424_171234,7976,690,16,Player 2
20180424_171234,7977,190,4,Player 2
20180424_171234,794,232,4,Player 2
20180424_171234,795,51,1,Player 1
20180424_171234,7978,68,1,Player 2
20180424_171234,7979,37,0,Player 1
20180424_171234,796,756,16,Player 2
20180424_171234,3088,1011,63,Player 1
20180424_171234,7980,828,16,Player 2
20180424_171234,3089,99,2,Player 1
20180424_171234,5354,368,34,Player 2
20180424_171234,763,1355,183,Player 1
20180424_171234,5355,141,3,Player 1
20180424_171234,764,56,1,Player 2
20180424_171234,3090,326,8,Player 2
20180424_171234,3091,502,11,Player 2
20180424_171234,5356,1204,19,Player 2
20180424_171234,5357,36,0,Player 2
20180424_171234,765,1030,19,Player 2
20180424_171234,798,80,2,Player 2
20180424_171234,799,210,4,Player 2
20180424_171234,5358,550,12,Player 2
20180424_171234,800,206,5,Player 2
20180424_171234,5359,61,1,Player 1
20180424_171234,3092,1121,22,Player 1
20180424_171234,801,135,2,Player 1
20180424_171234,5360,333,7,Player 1
20180424_171234,5361,105,2,Player 1
20180424_171234,3093,451,10,Player 1
20180424_171234,802,654,13,Player 2
20180424_171234,803,357,8,Player 1
20180424_171234,804,119,2,Player 1
20180424_171234,5362,1117,20,Player 1
20180424_171234,797,265,77,Player 1
20180424_171234,3094,1327,23,Player 1
20180424_171234,805,532,12,Player 2
20180424_171234,5363,493,12,Player 1
20180424_171234,814,892,14,Player 2
20180424_171234,7981,325,99,Player 1
20180424_171234,806,380,17,Player 2
20180424_171234,5364,686,14,Player 2
20180424_171234,807,426,11,Player 2
20180424_171234,815,975,20,Player 1
20180424_171234,808,583,11,Player 1
20180424_171234,7982,2000,34,
20180424_171234,816,1209,23,Player 1
20180424_171234,5365,2000,33,
20180424_171234,7983,178,7,Player 2
20180424_171234,809,1353,25,Player 1
20180424_171234,5366,780,17,Player 2
20180424_171234,810,515,13,Player 1
20180424_171234,817,1682,28,Player 2
20180424_171234,3095,2000,92,
20180424_171234,818,679,13,Player 1
20180424_171234,7984,2000,37,
20180424_171234,811,1479,20,Player 2
20180424_171234,3096,1244,19,Player 2
20180424_171234,7985,475,11,Player 1
20180424_171234,812,617,14,Player 1
20180424_171234,819,1479,26,Player 1
20180424_171234,813,256,8,Player 2
20180424_171234,830,72,1,Player 2
20180424_171234,820,274,7,Player 2
20180424_171234,7986,1258,24,Player 2
20180424_171234,3097,669,27,Player 1
20180424_171234,831,982,17,Player 2
20180424_171234,7987,625,15,Player 1
20180424_171234,821,1764,31,Player 1
20180424_171234,7988,499,17,Player 1
20180424_171234,3098,1796,32,Player 2
20180424_171234,822,902,15,Player 1
20180424_171234,832,635,33,Player 1
20180424_171234,823,107,3,Player 1
20180424_171234,824,29,0,Player 1
20180424_171234,7989,742,16,Player 2
20180424_171234,825,130,4,Player 2
20180424_171234,3099,1782,24,Player 1
20180424_171234,7990,346,8,Player 2
20180424_171234,3100,33,2,Player 1
20180424_171234,5367,1497,124,Player 1
20180424_171234,7991,71,2,Player 1
20180424_171234,3101,121,3,Player 1
20180424_171234,833,183,19,Player 1
20180424_171234,3102,55,1,Player 1
20180424_171234,834,18,0,Player 2
20180424_171234,7992,109,3,Player 1
20180424_171234,3103,95,2,Player 1
20180424_171234,3104,54,1,Player 2
20180424_171234,826,894,17,Player 2
20180424_171234,827,154,5,Player 2
20180424_171234,835,270,10,Player 2
20180424_171234,7993,535,14,Player 1
20180424_171234,836,200,4,Player 2
20180424_171234,3105,724,18,Player 2
20180424_171234,7994,282,8,Player 2
20180424_171234,3106,193,4,Player 1
20180424_171234,837,514,13,Player 2
20180424_171234,7995,198,4,Player 2
20180424_171234,3107,99,2,Player 1
20180424_171234,828,1102,21,Player 2
20180424_171234,7996,111,3,Player 1
20180424_171234,838,179,4,Player 1
20180424_171234,7997,47,0,Player 1
20180424_171234,7998,111,2,Player 1
20180424_171234,5368,376,43,Player 2
20180424_171234,839,223,5,Player 1
20180424_171234,840,92,2,Player 2
20180424_171234,7999,324,8,Player 2
20180424_171234,3108,227,23,Player 1
20180424_171234,829,985,24,Player 1
20180424_171234,841,684,16,Player 2
20180424_171234,846,242,5,Player 2
20180424_171234,5369,1582,25,Player 2
20180424_171234,842,264,6,Player 2
20180424_171234,843,48,1,Player 2
20180424_171234,847,719,14,Player 1
20180424_171234,8000,662,33,Player 2
20180424_171234,5370,939,16,Player 2
20180424_171234,8001,164,7,Player 2
20180424_171234,5371,236,9,Player 2
20180424_171234,844,1122,23,Player 1
20180424_171234,848,1050,18,Player 2
20180424_171234,8002,1364,28,Player 2
20180424_171234,849,1370,20,Player 1
20180424_171234,3109,1153,62,Player 1
20180424_171234,8003,115,2,Player 1
20180424_171234,845,1816,27,Player 1
20180424_171234,850,296,8,Player 2
20180424_171234,3110,322,9,Player 2
20180424_171234,8004,283,9,Player 1
20180424_171234,5372,1060,40,Player 1
20180424_171234,8005,157,4,Player 1
20180424_171234,5373,101,2,Player 1
20180424_171234,5374,85,4,Player 1
20180424_171234,851,482,13,Player 2
20180424_171234,852,55,1,Player 1
20180424_171234,5375,133,3,Player 1
20180424_171234,3111,669,17,Player 1
20180424_171234,8006,501,12,Player 1
20180424_171234,3112,83,2,Player 1
20180424_171234,862,445,40,Player 1
20180424_171234,3113,691,15,Player 1
20180424_171234,853,1613,20,Player 1
20180424_171234,5376,943,21,Player 1
20180424_171234,854,414,10,Player 2
20180424_171234,3114,560,13,Player 2
20180424_171234,3115,219,4,Player 1
20180424_171234,3116,10,0,Player 2
20180424_171234,3117,52,0,Player 2
20180424_171234,863,1287,22,Player 1
20180424_171234,864,44,0,Player 2
20180424_171234,3118,130,3,Player 2
20180424_171234,865,132,3,Player 2
20180424_171234,5377,1755,27,Player 1
20180424_171234,5378,140,4,Player 2
20180424_171234,3119,426,11,Player 2
20180424_171234,866,272,7,Player 2
20180424_171234,855,1724,30,Player 2
20180424_171234,3120,1027,19,Player 1
20180424_171234,856,678,15,Player 2
20180424_171234,5379,2000,25,
20180424_171234,3121,130,4,Player 2
20180424_171234,5380,192,5,Player 2
20180424_171234,857,324,7,Player 2
20180424_171234,5381,122,2,Player 2
20180424_171234,5382,10,0,Player 2
20180424_171234,8007,1304,88,Player 2
20180424_171234,5383,532,11,Player 2
20180424_171234,3122,1213,21,Player 1
20180424_171234,8008,414,11,Player 2
20180424_171234,858,2000,32,
20180424_171234,3123,937,19,Player 1
20180424_171234,5384,1801,26,Player 1
20180424_171234,3124,626,13,Player 2
20180424_171234,8009,1978,32,Player 2
20180424_171234,859,932,20,Player 2
20180424_171234,3125,987,18,Player 2
20180424_171234,5385,1534,30,Player 2
20180424_171234,8010,2000,30,
20180424_171234,860,1858,30,Player 2
20180424_171234,3126,1282,19,Player 2
20180424_171234,5386,2000,32,
20180424_171234,867,2000,139,
20180424_171234,868,23,0,Player 1
20180424_171234,8011,2000,29,
20180424_171234,861,1624,27,Player 2
20180424_171234,3127,1678,24,Player 2
20180424_171234,878,26,0,Player 2
20180424_171234,869,94,2,Player 2
20180424_171234,3128,156,5,Player 2
20180424_171234,879,211,6,Player 1
20180424_171234,870,257,7,Player 1
20180424_171234,5387,313,17,Player 1
20180424_171234,3129,177,4,Player 1
20180424_171234,880,185,4,Player 1
20180424_171234,881,252,6,Player 2
20180424_171234,8012,240,37,Player 2
20180424_171234,5388,1312,26,Player 2
20180424_171234,3130,1863,27,
20180424_171234,871,2000,31,
20180424_171234,872,483,11,Player 1
20180424_171234,8013,1193,20,Player 1
20180424_171234,882,1268,39,Player 2
20180424_171234,3131,840,27,Player 2
20180424_171234,873,1208,15,Player 2
20180424_171234,883,624,12,Player 2
20180424_171234,8014,764,17,Player 2
20180424_171234,3132,403,9,Player 1
20180424_171234,8015,173,6,Player 1
20180424_171234,5389,1796,46,Player 2
20180424_171234,3133,267,9,Player 1
20180424_171234,884,1171,21,Player 1
20180424_171234,8016,829,17,Player 1
20180424_171234,5390,526,12,Player 2
20180424_171234,874,1738,34,Player 1
20180424_171234,885,914,22,Player 2
20180424_171234,8017,1223,21,Player 1
20180424_171234,3134,1569,34,Player 1
20180424_171234,886,155,3,Player 1
20180424_171234,5391,1241,23,Player 1
20180424_171234,887,546,13,Player 2
20180424_171234,5392,975,15,Player 1
20180424_171234,3135,2000,25,
20180424_171234,8018,1248,27,Player 1
20180424_171234,875,153,49,Player 1
20180424_171234,888,1900,28,Player 2
20180424_171234,876,552,13,Player 2
20180424_171234,8019,985,22,Player 1
20180424_171234,3136,1832,29,Player 2
20180424_171234,877,449,10,Player 1
20180424_171234,889,1039,17,Player 1
20180424_171234,894,269,8,Player 1
20180424_171234,3137,504,12,Player 2
20180424_171234,8020,1442,24,Player 2
20180424_171234,890,787,18,Player 1
20180424_171234,895,636,15,Player 2
20180424_171234,8021,377,11,Player 1
20180424_171234,3138,848,17,Player 2
20180424_171234,891,582,14,Player 2
20180424_171234,8022,733,15,Player 1
20180424_171234,896,1083,19,Player 1
20180424_171234,5393,1231,87,Player 2
20180424_171234,892,1371,25,Player 1
20180424_171234,5394,778,18,Player 2
20180424_171234,8023,1843,27,Player 1
20180424_171234,3139,1118,42,Player 2
20180424_171234,893,720,17,Player 2
20180424_171234,897,563,35,Player 1
20180424_171234,8024,418,10,Player 2
20180424_171234,3154,31,0,Player 1
20180424_171234,898,65,1,Player 1
20180424_171234,8025,31,2,Player 1
20180424_171234,3155,109,3,Player 1
20180424_171234,910,168,5,Player 2
20180424_171234,8026,137,6,Player 1
20180424_171234,911,201,6,Player 1
20180424_171234,912,71,1,Player 1
20180424_171234,3156,369,9,Player 1
20180424_171234,8027,428,9,Player 2
20180424_171234,3157,711,16,Player 1
20180424_171234,3140,1881,43,Player 1
20180424_171234,3141,361,8,Player 1
20180424_171234,3158,579,12,Player 1
20180424_171234,913,1477,29,Player 1
20180424_171234,3159,249,6,Player 1
20180424_171234,899,962,36,Player 2
20180424_171234,8028,2000,34,
20180424_171234,3160,206,5,Player 2
20180424_171234,900,294,7,Player 2
20180424_171234,8029,561,12,Player 1
20180424_171234,901,298,7,Player 2
20180424_171234,8030,122,3,Player 2
20180424_171234,3142,1545,29,Player 1
20180424_171234,902,192,5,Player 2
20180424_171234,903,54,1,Player 2
20180424_171234,8031,154,4,Player 2
20180424_171234,3143,121,3,Player 1
20180424_171234,3161,896,21,Player 2
20180424_171234,3144,83,2,Player 1
20180424_171234,904,150,4,Player 2
20180424_171234,3162,206,5,Player 2
20180424_171234,8032,348,10,Player 2
20180424_171234,905,349,8,Player 1
20180424_171234,906,246,6,Player 2
20180424_171234,3163,582,12,Player 2
20180424_171234,3145,691,18,Player 1
20180424_171234,8033,384,11,Player 2
20180424_171234,907,459,12,Player 1
20180424_171234,908,49,0,Player 1
20180424_171234,909,81,1,Player 1
20180424_171234,926,97,2,Player 1
20180424_171234,3164,683,16,Player 1
20180424_171234,3165,23,0,Player 1
20180424_171234,3166,351,8,Player 1
20180424_171234,3167,207,6,Player 1
20180424_171234,8034,1996,33,Player 2
20180424_171234,3146,2000,34,
20180424_171234,8035,114,3,Player 2
20180424_171234,3168,279,10,Player 1
20180424_171234,8036,240,5,Player 2
20180424_171234,927,1655,33,Player 1
20180424_171234,8037,290,7,Player 2
20180424_171234,3169,403,10,Player 1
20180424_171234,3147,775,17,Player 1
20180424_171234,928,392,9,Player 2
20180424_171234,3170,602,15,Player 2
20180424_171234,929,758,17,Player 2
20180424_171234,3171,393,9,Player 1
20180424_171234,930,79,2,Player 1
20180424_171234,8038,1614,30,Player 2
20180424_171234,3148,2000,29,
20180424_171234,8039,444,9,Player 2
20180424_171234,931,485,11,Player 1
20180424_171234,3149,907,19,Player 1
20180424_171234,932,967,15,Player 1
20180424_171234,3172,2000,31,
20180424_171234,8040,1402,22,Player 1
20180424_171234,933,429,9,Player 1
20180424_171234,3173,524,11,Player 2
20180424_171234,3150,821,19,Player 1
20180424_171234,8041,808,19,Player 2
20180424_171234,934,1097,18,Player 2
20180424_171234,3151,848,18,Player 2
20180424_171234,8042,715,14,Player 1
20180424_171234,914,828,108,Player 2
20180424_171234,8043,573,14,Player 1
20180424_171234,3152,947,20,Player 1
20180424_171234,935,1556,28,Player 2
20180424_171234,915,711,20,Player 1
20180424_171234,936,255,6,Player 1
20180424_171234,8044,231,8,Player 1
20180424_171234,8045,18,0,Player 2
20180424_171234,937,82,2,Player 2
20180424_171234,938,40,1,Player 2
20180424_171234,5395,336,291,Player 2
20180424_171234,8046,404,11,Player 2
20180424_171234,5396,278,7,Player 2
20180424_171234,916,774,16,Player 2
20180424_171234,3153,1437,26,Player 1
20180424_171234,5397,198,6,Player 2
20180424_171234,3186,225,6,Player 1
20180424_171234,3187,39,0,Player 1
20180424_171234,3188,9,0,Player 1
20180424_171234,8047,1186,18,Player 1
20180424_171234,3189,233,6,Player 1
20180424_171234,917,827,19,Player 1
20180424_171234,5398,753,14,Player 1
20180424_171234,918,49,1,Player 1
20180424_171234,3190,125,3,Player 1
20180424_171234,8048,179,4,Player 1
20180424_171234,919,79,2,Player 1
20180424_171234,8049,65,1,Player 1
20180424_171234,8050,513,13,Player 1
20180424_171234,5399,819,18,Player 1
20180424_171234,8051,201,5,Player 1
20180424_171234,920,896,19,Player 2
20180424_171234,5400,143,4,Player 1
20180424_171234,939,80,55,Player 2
20180424_171234,940,229,6,Player 1
20180424_171234,921,423,10,Player 1
20180424_171234,3191,2000,38,
20180424_171234,5401,657,16,Player 1
20180424_171234,922,263,6,Player 1
20180424_171234,923,313,9,Player 1
20180424_171234,941,1273,24,Player 1
20180424_171234,942,311,7,Player 1
20180424_171234,5402,1415,27,Player 1
20180424_171234,5403,283,7,Player 1
20180424_171234,3174,1313,165,Player 1
20180424_171234,3175,769,13,Player 1
20180424_171234,943,2000,31,
20180424_171234,8052,1095,73,Player 1
20180424_171234,5404,948,22,Player 2
20180424_171234,944,107,5,Player 1
20180424_171234,8053,157,4,Player 1
20180424_171234,5405,47,1,Player 1
20180424_171234,8054,15,0,Player 1
20180424_171234,945,69,1,Player 1
20180424_171234,8055,113,3,Player 1
20180424_171234,5406,151,4,Player 1
20180424_171234,8056,61,1,Player 1
20180424_171234,3176,679,13,Player 1
20180424_171234,946,301,7,Player 1
20180424_171234,947,19,0,Player 1
20180424_171234,3177,255,5,Player 1
20180424_171234,8057,325,8,Player 1
20180424_171234,3178,159,4,Player 1
20180424_171234,8058,171,4,Player 1
20180424_171234,5407,513,14,Player 1
20180424_171234,8059,611,12,Player 1
20180424_171234,3179,807,14,Player 1
20180424_171234,5408,1021,23,Player 1
20180424_171234,5409,122,3,Player 2
20180424_171234,3180,1095,18,Player 1
20180424_171234,3192,1088,114,Player 2
20180424_171234,3193,104,2,Player 2
20180424_171234,8060,1496,30,Player 2
20180424_171234,3194,293,7,Player 1
20180424_171234,8061,83,3,Player 1
20180424_171234,8062,115,2,Player 1
20180424_171234,3181,808,17,Player 2
20180424_171234,3195,205,5,Player 1
20180424_171234,8063,139,3,Player 1
20180424_171234,8064,241,6,Player 1
20180424_171234,5410,1530,29,Player 2
20180424_171234,3196,321,8,Player 1
20180424_171234,3182,623,15,Player 1
20180424_171234,8065,805,15,Player 1
20180424_171234,3197,961,19,Player 1
20180424_171234,5411,1226,23,Player 2
20180424_171234,8066,431,10,Player 1
20180424_171234,3183,1721,26,Player 1
20180424_171234,3198,660,14,Player 2
20180424_171234,8067,453,10,Player 1
20180424_171234,3199,356,8,Player 2
20180424_171234,5412,913,21,Player 1
20180424_171234,3184,686,17,Player 2
20180424_171234,8068,727,16,Player 1
20180424_171234,3185,364,8,Player 2
20180424_171234,3200,674,19,Player 2
20180424_171234,8069,441,11,Player 1
20180424_171234,5413,1631,32,Player 1
20180424_171234,3202,1428,24,Player 2
20180424_171234,3201,1408,24,Player 2
20180424_171234,8070,1370,25,Player 2
20180424_171234,5414,877,17,Player 1
20180424_171234,5415,94,3,Player 2
20180424_171234,5416,48,1,Player 2
20180424_171234,5417,144,3,Player 2
20180424_171234,3218,973,22,Player 1
20180424_171234,948,1884,180,Player 1
20180424_171234,924,1970,241,Player 2
20180424_171234,925,26,0,Player 2
20180424_171234,5418,558,12,Player 2
20180424_171234,958,192,7,Player 2
20180424_171234,5419,162,5,Player 2
20180424_171234,3219,614,16,Player 2
20180424_171234,959,328,8,Player 2
20180424_171234,5420,329,7,Player 1
20180424_171234,3203,1919,55,Player 1
20180424_171234,5421,673,16,Player 1
20180424_171234,960,1013,22,Player 1
20180424_171234,8071,663,63,Player 1
20180424_171234,3220,1723,30,Player 1
20180424_171234,961,380,9,Player 2
20180424_171234,3221,115,3,Player 1
20180424_171234,8072,415,9,Player 1
20180424_171234,962,175,4,Player 1
20180424_171234,5422,1073,20,Player 1
20180424_171234,8073,133,3,Player 1
20180424_171234,3222,247,6,Player 1
20180424_171234,963,111,3,Player 1
20180424_171234,5423,341,9,Player 1
20180424_171234,8074,473,11,Player 1
20180424_171234,5424,449,10,Player 1
20180424_171234,964,1136,20,Player 2
20180424_171234,965,103,3,Player 1
20180424_171234,8075,904,15,Player 2
20180424_171234,966,66,1,Player 2
20180424_171234,8076,24,0,Player 2
20180424_171234,3223,1899,29,Player 1
20180424_171234,3224,70,2,Player 2
20180424_171234,8077,144,4,Player 2
20180424_171234,3225,224,5,Player 2
20180424_171234,967,442,13,Player 2
20180424_171234,3204,833,74,Player 1
20180424_171234,3226,394,9,Player 2
20180424_171234,3205,498,11,Player 2
20180424_171234,968,791,17,Player 1
20180424_171234,8078,2000,33,
20180424_171234,3227,1293,20,Player 1
20180424_171234,3228,213,5,Player 1
20180424_171234,3206,1406,22,Player 2
20180424_171234,3207,77,1,Player 1
20180424_171234,3208,115,2,Player 1
20180424_171234,969,1356,24,Player 2
20180424_171234,970,105,2,Player 1
20180424_171234,3209,145,3,Player 1
20180424_171234,949,362,146,Player 2
20180424_171234,3229,619,14,Player 1
20180424_171234,950,61,1,Player 1
20180424_171234,971,229,6,Player 1
20180424_171234,3230,143,3,Player 1
20180424_171234,951,155,4,Player 1
20180424_171234,3210,357,11,Player 1
20180424_171234,3231,381,11,Player 1
20180424_171234,5425,1374,88,Player 2
20180424_171234,952,2000,27,
20180424_171234,3211,1749,24,Player 1
20180424_171234,953,141,3,Player 1
20180424_171234,954,6,0,Player 2
20180424_171234,955,38,1,Player 2
20180424_171234,3212,147,4,Player 1
20180424_171234,5426,1383,24,Player 1
20180424_171234,3213,140,3,Player 2
20180424_171234,3232,1863,30,Player 1
20180424_171234,3214,428,10,Player 2
20180424_171234,8079,1127,81,Player 2
20180424_171234,956,1260,26,Player 1
20180424_171234,8080,330,8,Player 2
20180424_171234,3233,831,23,Player 1
20180424_171234,3215,542,17,Player 2
20180424_171234,3234,1203,20,Player 1
20180424_171234,957,1305,26,Player 1
20180424_171234,3235,90,2,Player 2
20180424_171234,3216,1369,24,Player 1
20180424_171234,974,914,18,Player 2
20180424_171234,3236,858,19,Player 2
20180424_171234,3237,18,0,Player 2
20180424_171234,972,1984,112,Player 1
20180424_171234,975,225,6,Player 1
20180424_171234,3238,252,6,Player 2
20180424_171234,3217,1691,29,Player 1
20180424_171234,973,269,8,Player 1
20180424_171234,3250,23,0,Player 1
20180424_171234,3251,79,1,Player 1
20180424_171234,990,109,2,Player 1
20180424_171234,8081,1609,46,Player 1
20180424_171234,976,468,12,Player 2
20180424_171234,3252,633,13,Player 1
20180424_171234,8082,1287,21,Player 1
20180424_171234,3239,1416,32,Player 2
20180424_171234,3253,891,22,Player 1
20180424_171234,977,1947,35,Player 1
20180424_171234,978,147,5,Player 1
20180424_171234,8083,1097,20,Player 1
20180424_171234,3254,388,10,Player 2
20180424_171234,3255,125,3,Player 1
20180424_171234,3256,49,0,Player 1
20180424_171234,3257,101,3,Player 1
